id,sig_id,pert_id,pert_iname,pert_type,cell_id,pert_dose,pert_dose_unit,pert_idose,pert_time,pert_time_unit,pert_itime,distil_id,n
DOS010_VCAP_6H:BRD-A90490067:10,DOS010_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS010_VCAP_6H_X1_B3_DUO52HI53LO:K07|DOS010_VCAP_6H_X2_B3_DUO52HI53LO:K07|DOS010_VCAP_6H_X3_B3_DUO52HI53LO:K07,233
DOS011_VCAP_6H:BRD-A90490067:10,DOS011_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS011_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS011_VCAP_6H_X3_F1B6_DUO52HI53LO:K07,233
DOS012_VCAP_6H:BRD-A90490067:10,DOS012_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS012_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS012_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS012_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS013_VCAP_6H:BRD-A90490067:10,DOS013_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS013_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS013_VCAP_6H_X3_F1B6_DUO52HI53LO:K07|DOS013_VCAP_6H_X4_F1B6_DUO52HI53LO:K07,233
DOS014_VCAP_6H:BRD-A90490067:10,DOS014_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS014_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS014_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS014_VCAP_6H_X4_F1B6_DUO52HI53LO:K07,233
DOS015_VCAP_6H:BRD-A90490067:10,DOS015_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS015_VCAP_6H_X3_F1B6_DUO52HI53LO:K07|DOS015_VCAP_6H_X4_F1B6_DUO52HI53LO:K07|DOS015_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS016_VCAP_6H:BRD-A90490067:10,DOS016_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS016_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS016_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS016_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS017_VCAP_6H:BRD-A90490067:10,DOS017_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS017_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS017_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS017_VCAP_6H_X4_F1B6_DUO52HI53LO:K07,233
DOS018_VCAP_6H:BRD-A90490067:10,DOS018_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS018_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS018_VCAP_6H_X4_F1B6_DUO52HI53LO:K07|DOS018_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS019_VCAP_6H:BRD-A90490067:10,DOS019_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS019_VCAP_6H_X4_F1B6_DUO52HI53LO:K07|DOS019_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS020_VCAP_6H:BRD-A90490067:10,DOS020_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS020_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS020_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS020_VCAP_6H_X4_F1B6_DUO52HI53LO:K07,233
DOS022_VCAP_6H:BRD-A90490067:10,DOS022_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS022_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS022_VCAP_6H_X4_F1B6_DUO52HI53LO:K07|DOS022_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS023_VCAP_6H:BRD-A90490067:10,DOS023_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS023_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS023_VCAP_6H_X3_F1B6_DUO52HI53LO:K07|DOS023_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS024_VCAP_6H:BRD-A90490067:10,DOS024_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS024_VCAP_6H_X4_F1B6_DUO52HI53LO:K07|DOS024_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS025_VCAP_6H:BRD-A90490067:10,DOS025_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS025_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS025_VCAP_6H_X4_F1B6_DUO52HI53LO:K07|DOS025_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS026_VCAP_6H:BRD-A90490067:10,DOS026_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS026_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS026_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS026_VCAP_6H_X4_F1B6_DUO52HI53LO:K07,233
DOS027_VCAP_6H:BRD-A90490067:10,DOS027_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS027_VCAP_6H_X1_F1B6_DUO52HI53LO:K07|DOS027_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS028_VCAP_6H:BRD-A90490067:10,DOS028_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS028_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS028_VCAP_6H_X3_F1B6_DUO52HI53LO:K07|DOS028_VCAP_6H_X5_F1B6_DUO52HI53LO:K07,233
DOS030_VCAP_6H:BRD-A90490067:10,DOS030_VCAP_6H:BRD-A90490067:10,BRD-A90490067,fulvestrant,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS030_VCAP_6H_X2_F1B6_DUO52HI53LO:K07|DOS030_VCAP_6H_X3_F1B6_DUO52HI53LO:K07|DOS030_VCAP_6H_X4_F1B6_DUO52HI53LO:K07,233
DOS008_VCAP_6H:BRD-A79768653:10,DOS008_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS008_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS008_VCAP_6H_X4_F1B6_DUO52HI53LO:M13|DOS008_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS009_VCAP_6H:BRD-A79768653:10,DOS009_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS009_VCAP_6H_X1_B3_DUO52HI53LO:M13|DOS009_VCAP_6H_X2_B3_DUO52HI53LO:M13|DOS009_VCAP_6H_X3_B3_DUO52HI53LO:M13,233
DOS010_VCAP_6H:BRD-A79768653:10,DOS010_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS010_VCAP_6H_X1_B3_DUO52HI53LO:M13|DOS010_VCAP_6H_X2_B3_DUO52HI53LO:M13|DOS010_VCAP_6H_X3_B3_DUO52HI53LO:M13,233
DOS011_VCAP_6H:BRD-A79768653:10,DOS011_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS011_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS011_VCAP_6H_X3_F1B6_DUO52HI53LO:M13,233
DOS012_VCAP_6H:BRD-A79768653:10,DOS012_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS012_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS012_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS012_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS013_VCAP_6H:BRD-A79768653:10,DOS013_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS013_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS013_VCAP_6H_X3_F1B6_DUO52HI53LO:M13|DOS013_VCAP_6H_X4_F1B6_DUO52HI53LO:M13,233
DOS014_VCAP_6H:BRD-A79768653:10,DOS014_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS014_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS014_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS014_VCAP_6H_X4_F1B6_DUO52HI53LO:M13,233
DOS015_VCAP_6H:BRD-A79768653:10,DOS015_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS015_VCAP_6H_X3_F1B6_DUO52HI53LO:M13|DOS015_VCAP_6H_X4_F1B6_DUO52HI53LO:M13|DOS015_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS016_VCAP_6H:BRD-A79768653:10,DOS016_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS016_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS016_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS016_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS017_VCAP_6H:BRD-A79768653:10,DOS017_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS017_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS017_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS017_VCAP_6H_X4_F1B6_DUO52HI53LO:M13,233
DOS018_VCAP_6H:BRD-A79768653:10,DOS018_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS018_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS018_VCAP_6H_X4_F1B6_DUO52HI53LO:M13|DOS018_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS019_VCAP_6H:BRD-A79768653:10,DOS019_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS019_VCAP_6H_X4_F1B6_DUO52HI53LO:M13|DOS019_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS020_VCAP_6H:BRD-A79768653:10,DOS020_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS020_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS020_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS020_VCAP_6H_X4_F1B6_DUO52HI53LO:M13,233
DOS022_VCAP_6H:BRD-A79768653:10,DOS022_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS022_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS022_VCAP_6H_X4_F1B6_DUO52HI53LO:M13|DOS022_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS023_VCAP_6H:BRD-A79768653:10,DOS023_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS023_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS023_VCAP_6H_X3_F1B6_DUO52HI53LO:M13|DOS023_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS024_VCAP_6H:BRD-A79768653:10,DOS024_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS024_VCAP_6H_X4_F1B6_DUO52HI53LO:M13|DOS024_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS025_VCAP_6H:BRD-A79768653:10,DOS025_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS025_VCAP_6H_X4_F1B6_DUO52HI53LO:M13|DOS025_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS026_VCAP_6H:BRD-A79768653:10,DOS026_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS026_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS026_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS026_VCAP_6H_X4_F1B6_DUO52HI53LO:M13,233
DOS027_VCAP_6H:BRD-A79768653:10,DOS027_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS027_VCAP_6H_X1_F1B6_DUO52HI53LO:M13|DOS027_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS028_VCAP_6H:BRD-A79768653:10,DOS028_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS028_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS028_VCAP_6H_X3_F1B6_DUO52HI53LO:M13|DOS028_VCAP_6H_X5_F1B6_DUO52HI53LO:M13,233
DOS030_VCAP_6H:BRD-A79768653:10,DOS030_VCAP_6H:BRD-A79768653:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS030_VCAP_6H_X2_F1B6_DUO52HI53LO:M13|DOS030_VCAP_6H_X3_F1B6_DUO52HI53LO:M13|DOS030_VCAP_6H_X4_F1B6_DUO52HI53LO:M13,233
DOS025_VCAP_6H:BRD-A79768653-001-01-3:10,DOS025_VCAP_6H:BRD-A79768653-001-01-3:10,BRD-A79768653,sirolimus,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS025_VCAP_6H_X2_F1B6_DUO52HI53LO:M13,233
DOS008_VCAP_6H:BRD-K81418486:10,DOS008_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS008_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS008_VCAP_6H_X4_F1B6_DUO52HI53LO:C12|DOS008_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS009_VCAP_6H:BRD-K81418486:10,DOS009_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS009_VCAP_6H_X1_B3_DUO52HI53LO:C12|DOS009_VCAP_6H_X2_B3_DUO52HI53LO:C12|DOS009_VCAP_6H_X3_B3_DUO52HI53LO:C12,233
DOS010_VCAP_6H:BRD-K81418486:10,DOS010_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS010_VCAP_6H_X1_B3_DUO52HI53LO:C12|DOS010_VCAP_6H_X2_B3_DUO52HI53LO:C12|DOS010_VCAP_6H_X3_B3_DUO52HI53LO:C12,233
DOS011_VCAP_6H:BRD-K81418486:10,DOS011_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS011_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS011_VCAP_6H_X3_F1B6_DUO52HI53LO:C12,233
DOS012_VCAP_6H:BRD-K81418486:10,DOS012_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS012_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS012_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS012_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS013_VCAP_6H:BRD-K81418486:10,DOS013_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS013_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS013_VCAP_6H_X3_F1B6_DUO52HI53LO:C12|DOS013_VCAP_6H_X4_F1B6_DUO52HI53LO:C12,233
DOS014_VCAP_6H:BRD-K81418486:10,DOS014_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS014_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS014_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS014_VCAP_6H_X4_F1B6_DUO52HI53LO:C12,233
DOS015_VCAP_6H:BRD-K81418486:10,DOS015_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS015_VCAP_6H_X3_F1B6_DUO52HI53LO:C12|DOS015_VCAP_6H_X4_F1B6_DUO52HI53LO:C12|DOS015_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS016_VCAP_6H:BRD-K81418486:10,DOS016_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS016_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS016_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS016_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS017_VCAP_6H:BRD-K81418486:10,DOS017_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS017_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS017_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS017_VCAP_6H_X4_F1B6_DUO52HI53LO:C12,233
DOS018_VCAP_6H:BRD-K81418486:10,DOS018_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS018_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS018_VCAP_6H_X4_F1B6_DUO52HI53LO:C12|DOS018_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS019_VCAP_6H:BRD-K81418486:10,DOS019_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS019_VCAP_6H_X4_F1B6_DUO52HI53LO:C12|DOS019_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS020_VCAP_6H:BRD-K81418486:10,DOS020_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS020_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS020_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS020_VCAP_6H_X4_F1B6_DUO52HI53LO:C12,233
DOS022_VCAP_6H:BRD-K81418486:10,DOS022_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS022_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS022_VCAP_6H_X4_F1B6_DUO52HI53LO:C12|DOS022_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS023_VCAP_6H:BRD-K81418486:10,DOS023_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS023_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS023_VCAP_6H_X3_F1B6_DUO52HI53LO:C12|DOS023_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS024_VCAP_6H:BRD-K81418486:10,DOS024_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS024_VCAP_6H_X4_F1B6_DUO52HI53LO:C12|DOS024_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS025_VCAP_6H:BRD-K81418486:10,DOS025_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS025_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS025_VCAP_6H_X4_F1B6_DUO52HI53LO:C12|DOS025_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS026_VCAP_6H:BRD-K81418486:10,DOS026_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS026_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS026_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS026_VCAP_6H_X4_F1B6_DUO52HI53LO:C12,233
DOS027_VCAP_6H:BRD-K81418486:10,DOS027_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS027_VCAP_6H_X1_F1B6_DUO52HI53LO:C12|DOS027_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS028_VCAP_6H:BRD-K81418486:10,DOS028_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS028_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS028_VCAP_6H_X3_F1B6_DUO52HI53LO:C12|DOS028_VCAP_6H_X5_F1B6_DUO52HI53LO:C12,233
DOS030_VCAP_6H:BRD-K81418486:10,DOS030_VCAP_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,VCAP,10,µM,10 µM,6,h,6 h,DOS030_VCAP_6H_X2_F1B6_DUO52HI53LO:C12|DOS030_VCAP_6H_X3_F1B6_DUO52HI53LO:C12|DOS030_VCAP_6H_X4_F1B6_DUO52HI53LO:C12,233
DOS033_A549_24H:BRD-K81418486:10,DOS033_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS033_A549_24H_X1_F2B4_DUO52HI53LO:B04|DOS033_A549_24H_X2_F2B4_DUO52HI53LO:B04|DOS033_A549_24H_X3_F2B4_DUO52HI53LO:B04,233
DOS034_A549_24H:BRD-K81418486:10,DOS034_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS034_A549_24H_X1_F2B4_DUO52HI53LO:B04|DOS034_A549_24H_X2_F2B4_DUO52HI53LO:B04|DOS034_A549_24H_X3_F2B4_DUO52HI53LO:B04,233
DOS036_A549_24H:BRD-K81418486:10,DOS036_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS036_A549_24H_X1_F3B5_DUO52HI53LO:B04|DOS036_A549_24H_X3_F3B5_DUO52HI53LO:B04,233
DOS037_A549_24H:BRD-K81418486:10,DOS037_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS037_A549_24H_X1_F3B5_DUO52HI53LO:B04|DOS037_A549_24H_X2_F3B5_DUO52HI53LO:B04,233
DOS039_A549_24H:BRD-K81418486:10,DOS039_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS039_A549_24H_X2_F3B5_DUO52HI53LO:B04|DOS039_A549_24H_X3_F3B5_DUO52HI53LO:B04,233
DOS041_A549_24H:BRD-K81418486:10,DOS041_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS041_A549_24H_X1_F3B5_DUO52HI53LO:B04|DOS041_A549_24H_X3_F4B4_DUO52HI53LO:B04,233
DOS042_A549_24H:BRD-K81418486:10,DOS042_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS042_A549_24H_X1_F3B5_DUO52HI53LO:B04|DOS042_A549_24H_X2_F3B5_DUO52HI53LO:B04,233
DOS043_A549_24H:BRD-K81418486:10,DOS043_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS043_A549_24H_X2_F3B5_DUO52HI53LO:B04|DOS043_A549_24H_X3_F3B5_DUO52HI53LO:B04,233
DOS045_A549_24H:BRD-K81418486:10,DOS045_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS045_A549_24H_X1_F3B3_DUO52HI53LO:B04|DOS045_A549_24H_X1_F4B4_DUO52HI53LO:B04|DOS045_A549_24H_X2_F3B3_DUO52HI53LO:B04|DOS045_A549_24H_X2_F4B4_DUO52HI53LO:B04,233
DOS046_A549_24H:BRD-K81418486:10,DOS046_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS046_A549_24H_X1_F2B3_DUO52HI53LO:B04|DOS046_A549_24H_X2_F3B5_DUO52HI53LO:B04|DOS046_A549_24H_X3_F3B4_DUO52HI53LO:B04,233
DOS047_A549_24H:BRD-K81418486:10,DOS047_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS047_A549_24H_X1_F2B3_DUO52HI53LO:B04|DOS047_A549_24H_X2_F2B3_DUO52HI53LO:B04|DOS047_A549_24H_X3_F2B4_DUO52HI53LO:B04,233
DOS048_A549_24H:BRD-K81418486:10,DOS048_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS048_A549_24H_X1_F3B4_DUO52HI53LO:B04|DOS048_A549_24H_X2_F3B5_DUO52HI53LO:B04|DOS048_A549_24H_X3_F3B5_DUO52HI53LO:B04,233
DOS051_A549_24H:BRD-K81418486:10,DOS051_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,DOS051_A549_24H_X2_F2B3_DUO52HI53LO:B04,233
