,PubChem_CID,Compound Name,standardized_smiles,MW,vDILIConcern
530,60753,ibutilide,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.24466401199993,vNo-DILI-Concern
531,19190,indocyanine green,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,751.28810280391,vNo-DILI-Concern
532,3737,iothalamate sodium,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,613.769650768,vNo-DILI-Concern
533,3741,ioversol,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,806.864673348,vNo-DILI-Concern
534,3779,isoproterenol,CC(C)NCC(O)c1ccc(O)c(O)c1,211.120843404,vNo-DILI-Concern
535,6883,isosorbide dinitrate,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],236.02806521600002,vNo-DILI-Concern
536,3783,isoxsuprine,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,301.167793596,vNo-DILI-Concern
537,6032,kanamycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,484.23805797199987,vNo-DILI-Concern
538,11333,lactulose,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,342.11621152399994,vNo-DILI-Concern
539,6322,l-arginine,NC(N)=NCCC[C@H](N)C(=O)O,174.111675688,vNo-DILI-Concern
540,10917,l-carnitine,C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.10519334,vNo-DILI-Concern
541,54575,leucovorin,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1)CN2,473.16589607599997,vNo-DILI-Concern
542,15341110,levomefolate calcium,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,459.1866315199999,vNo-DILI-Concern
543,13109,levonorgestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.208930136,vNo-DILI-Concern
544,5359272,levorphanol,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,257.177964356,vNo-DILI-Concern
545,3676,lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,234.173213324,vNo-DILI-Concern
546,5920,liothyronine,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,650.790051864,vNo-DILI-Concern
547,6137,l-methionine,CSCC[C@H](N)C(=O)O,149.051049592,vNo-DILI-Concern
548,3955,loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,476.223055976,vNo-DILI-Concern
549,3957,loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,382.144805656,vNo-DILI-Concern
550,656719,lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@@H]2[C@H](CCCCCCC(=O)O)C(=O)C[C@H]2O1,390.2217805639999,vNo-DILI-Concern
551,453,mannitol,OCC(O)C(O)C(O)C(O)CO,182.079038168,vNo-DILI-Concern
552,4032,mecamylamine,CNC1(C)C2CCC(C2)C1(C)C,167.167399672,vNo-DILI-Concern
553,4034,meclizine,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,390.186276544,vNo-DILI-Concern
554,4057,mepenzolate,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,340.19072011209,vNo-DILI-Concern
555,4058,meperidine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.157228912,vNo-DILI-Concern
556,4062,mepivacaine,Cc1cccc(C)c1NC(=O)C1CCCCN1C,246.173213324,vNo-DILI-Concern
557,4064,meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,218.126657056,vNo-DILI-Concern
558,10836,methamphetamine,CN[C@@H](C)Cc1ccccc1,149.12044948,vNo-DILI-Concern
559,6476,methsuximide,CN1C(=O)CC(C)(c2ccccc2)C1=O,203.094628656,vNo-DILI-Concern
560,8226,methylergonovine,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,339.19467704000004,vNo-DILI-Concern
561,5361917,methylnaltrexone bromide,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,356.18563473208997,vNo-DILI-Concern
562,4120,methylscopolamine bromide,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,318.16998466808997,vNo-DILI-Concern
563,9681,methysergide,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.21032710400004,vNo-DILI-Concern
564,4174,metyrapone,CC(C)(C(=O)c1cccnc1)c1cccnc1,226.110613068,vNo-DILI-Concern
565,441350,metyrosine,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,195.089543276,vNo-DILI-Concern
566,4192,midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,325.07820331600004,vNo-DILI-Concern
567,4195,midodrine,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,254.126657056,vNo-DILI-Concern
568,55245,mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,429.26677936000004,vNo-DILI-Concern
569,441314,miglitol,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,207.110672644,vNo-DILI-Concern
570,51634,miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,219.147058152,vNo-DILI-Concern
571,4201,minoxidil,N=c1nc(N2CCCCC2)cc(N)n1O,209.12766009999999,vNo-DILI-Concern
572,4211,mitotane,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,317.95366104,vNo-DILI-Concern
573,5288826,morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,285.136493468,vNo-DILI-Concern
574,5284592,nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,372.26644501199996,vNo-DILI-Concern
575,5360630,nalbuphine,Oc1ccc2c3c1OC1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,357.194008344,vNo-DILI-Concern
576,5284596,naloxone,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.147058152,vNo-DILI-Concern
577,4454,neomycin,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,614.3122855320001,vNo-DILI-Concern
578,41684,nitazoxanide,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,307.026291388,vNo-DILI-Concern
579,4510,nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],227.00257874000002,vNo-DILI-Concern
580,439260,norepinephrine,NC[C@H](O)c1ccc(O)c(O)c1,169.073893212,vNo-DILI-Concern
581,541197,norethindrone acetate,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,340.20384475599997,vNo-DILI-Concern
582,11953884,nystatin,CC1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O,925.5034999400002,vNo-DILI-Concern
583,4086,orciprenaline,CC(C)NCC(O)c1cc(O)cc(O)c1,211.120843404,vNo-DILI-Concern
584,4601,orphenadrine,Cc1ccccc1C(OCCN(C)C)c1ccccc1,269.177964356,vNo-DILI-Concern
585,4634,oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,357.230393852,vNo-DILI-Concern
586,5284603,oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,315.147058152,vNo-DILI-Concern
587,5284604,oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,301.131408088,vNo-DILI-Concern
588,115237,paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,426.206718944,vNo-DILI-Concern
589,11806,pamabrom,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,257.975237564,vNo-DILI-Concern
590,27350,pancuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,572.4542112401799,vNo-DILI-Concern
591,165580,paromomycin,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,615.29630112,vNo-DILI-Concern
592,22879211,pegfilgrastim,COc1ccc(N(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,339.231062548,vNo-DILI-Concern
593,37464,penbutolol,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,291.21982916800005,vNo-DILI-Concern
594,6869,penicillin v,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,350.09364267599994,vNo-DILI-Concern
595,444007,pentagastrin,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OCC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,767.331247148,vNo-DILI-Concern
596,441278,pentazocine,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,285.209264484,vNo-DILI-Concern
597,3053,pentetic acid,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.13834393599996,vNo-DILI-Concern
598,6432,perflutren,FC(F)(F)C(F)(F)C(F)(F)F,187.98722576,vNo-DILI-Concern
599,12460,phendimetrazine,CC1C(c2ccccc2)OCCN1C,191.131014164,vNo-DILI-Concern
600,4768,phenoxybenzamine,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,303.138992004,vNo-DILI-Concern
601,5775,phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,281.152812228,vNo-DILI-Concern
602,5983,physostigmine,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,275.163376912,vNo-DILI-Concern
603,4812,phytonadione,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,450.349780712,vNo-DILI-Concern
604,16362,pimozide,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,461.227868988,vNo-DILI-Concern
605,4828,pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,248.15247788,vNo-DILI-Concern
606,65015,plerixafor,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.44714372800007,vNo-DILI-Concern
607,4908,primaquine,COc1cc(NC(C)CCCN)c2ncccc2c1,259.168462292,vNo-DILI-Concern
608,4909,primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,218.105527688,vNo-DILI-Concern
609,4919,procyclidine,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.224914548,vNo-DILI-Concern
610,4934,propantheline,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,368.22202024009,vNo-DILI-Concern
611,638678,protirelin,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,362.170253184,vNo-DILI-Concern
612,4976,protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,263.167399672,vNo-DILI-Concern
613,7028,pseudoephedrine,CN[C@@H](C)[C@@H](O)c1ccccc1,165.1153641,vNo-DILI-Concern
614,708857,pyrantel,CN1CCCN=C1/C=C/c1cccs1,206.087769448,vNo-DILI-Concern
615,4991,pyridostigmine,CN(C)C(=O)Oc1ccc[n+](C)c1,181.09715407609,vNo-DILI-Concern
616,1054,pyridoxine,Cc1ncc(CO)c(CO)c1O,169.073893212,vNo-DILI-Concern
617,4999,quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,386.026759912,vNo-DILI-Concern
618,5035,raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,473.16607934399997,vNo-DILI-Concern
619,208902,ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,259.157228912,vNo-DILI-Concern
620,56959,ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,427.24710653600005,vNo-DILI-Concern
621,219024,regadenoson,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,390.1400156759999,vNo-DILI-Concern
622,5770,reserpine,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,608.27338086,vNo-DILI-Concern
623,6759,riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,376.13828435999994,vNo-DILI-Concern
624,5071,rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,179.167399672,vNo-DILI-Concern
625,5078,rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,269.164045608,vNo-DILI-Concern
626,441290,rocuronium,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,529.3999845960899,vNo-DILI-Concern
627,5352062,romidepsin,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,540.207626872,vNo-DILI-Concern
628,2083,salbutamol,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,239.152143532,vNo-DILI-Concern
629,49800073,saxagliptin,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,315.19467704,vNo-DILI-Concern
630,5184,scopolamine,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,303.147058152,vNo-DILI-Concern
631,26757,selegiline,C#CCN(C)[C@H](C)Cc1ccccc1,187.136099544,vNo-DILI-Concern
632,23701736,sodium lactate,[13CH3]C(O)C(=O)[O-],90.02777243991001,vNo-DILI-Concern
633,169893,Sodium polystyrene sulfonate,C=Cc1ccccc1S(=O)(=O)O,184.019415116,vNo-DILI-Concern
634,82170,sorbitol,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,182.079038168,vNo-DILI-Concern
635,19649,streptomycin,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,581.2656696879999,vNo-DILI-Concern
636,5314,succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.21946028018,vNo-DILI-Concern
637,6398588,sucralfate,O=S(=O)(O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O)O[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,967.7550803400004,vNo-DILI-Concern
638,41693,sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,386.2027992,vNo-DILI-Concern
639,6433091,tapentadol,CCC(c1cccc(O)c1)C(C)CN(C)C,221.177964356,vNo-DILI-Concern
640,5401,terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,387.19065428000005,vNo-DILI-Concern
641,1125,tetrahydrobiopterin,CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,241.11748934,vNo-DILI-Concern
642,2153,theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.064725496,vNo-DILI-Concern
643,1130,thiamine,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,265.11175858409,vNo-DILI-Concern
644,60937,tiludronate,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,317.928359948,vNo-DILI-Concern
645,60947,tirofiban,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,440.23449325199994,vNo-DILI-Concern
646,60774,tolterodine,Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,325.240564612,vNo-DILI-Concern
647,60700,topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,421.163770836,vNo-DILI-Concern
648,5526,tranexamic acid,NCC1CCC(C(=O)O)CC1,157.11027872,vNo-DILI-Concern
649,71433,trientine hydrochloride,NCCNCCNCCN,146.15314657599998,vNo-DILI-Concern
650,5572,trihexyphenidyl,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,301.240564612,vNo-DILI-Concern
651,5282443,triprolidine,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,278.178298704,vNo-DILI-Concern
652,3034812,trospium,O=C(OC1CC2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,392.22202024009,vNo-DILI-Concern
653,5610,tyramine,NCCc1ccc(O)cc1,137.084063972,vNo-DILI-Concern
654,62819,urofollitropin,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,979.4255585200001,vNo-DILI-Concern
655,39764,vecuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,557.4312847240899,vNo-DILI-Concern
656,13342,vinblastine,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,810.420379436,vNo-DILI-Concern
657,54678501,vitamin c,O=C1OC([C@@H](O)CO)C(=O)C1O,176.032087976,vNo-DILI-Concern
658,14985,vitamin e,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,430.38108084,vNo-DILI-Concern
659,5311,vorinostat,O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.1473925,vNo-DILI-Concern
660,5719,zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,305.12766010000007,vNo-DILI-Concern
661,1990,acetohydroxamic acid,CC(=O)NO,75.0320284,Ambiguous DILI-concern
662,2130,amantadine,NC12CC3CC(CC(C3)C1)C2,151.136099544,Ambiguous DILI-concern
663,65016,amprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,505.22465683999997,Ambiguous DILI-concern
664,2182,anagrelide,O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1,254.996617204,Ambiguous DILI-concern
665,9690109,armodafinil,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,273.08234972,Ambiguous DILI-concern
666,74989,atovaquone,O=C1C(=O)C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,366.102272148,Ambiguous DILI-concern
667,9444,azacitidine,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,244.080769484,Ambiguous DILI-concern
668,2471,bumetanide,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,364.10929274,Ambiguous DILI-concern
669,60953,capecitabine,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,359.149263644,Ambiguous DILI-concern
670,34359,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,226.095356928,Ambiguous DILI-concern
671,441199,cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,427.050791884,Ambiguous DILI-concern
672,10133,chenodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,392.29265975999994,Ambiguous DILI-concern
673,20279,cladribine,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,285.06286692399993,Ambiguous DILI-concern
674,443385,clindamycin-2-phosphate,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,504.14620135799987,Ambiguous DILI-concern
675,119182,clofarabine,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,303.053445112,Ambiguous DILI-concern
676,2809,clorazepate,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,314.045819892,Ambiguous DILI-concern
677,401,cycloserine,NC1CONC1=O,102.042927432,Ambiguous DILI-concern
678,54680690,demeclocycline,CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,464.098643312,Ambiguous DILI-concern
679,3019,diazoxide,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,229.991676144,Ambiguous DILI-concern
680,3108,dipyridamole,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,504.31725176000003,Ambiguous DILI-concern
681,60877,emtricitabine,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,247.0426904,Ambiguous DILI-concern
682,153941,entecavir,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,277.11748934,Ambiguous DILI-concern
683,41867,epirubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,543.1740607479999,Ambiguous DILI-concern
684,150610,ertapenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,475.14132114,Ambiguous DILI-concern
685,5870,estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,270.161979944,Ambiguous DILI-concern
686,3291,ethosuximide,CCC1(C)CC(=O)NC1=O,141.078978592,Ambiguous DILI-concern
687,3292,ethotoin,CCN1C(=O)NC(c2ccccc2)C1=O,204.089877624,Ambiguous DILI-concern
688,40976,etonogestrel,C#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,324.208930136,Ambiguous DILI-concern
689,64928,fenofibric acid,CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,292.050236576,Ambiguous DILI-concern
690,3366,flucytosine,Nc1[nH]c(=O)ncc1F,129.033839968,Ambiguous DILI-concern
691,6446,fluoxymesterone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,336.210073008,Ambiguous DILI-concern
692,3372,fluphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,437.17486811199996,Ambiguous DILI-concern
693,3394,flurbiprofen,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.089957876,Ambiguous DILI-concern
694,3406,fomepizole,Cc1cn[nH]c1,82.053098192,Ambiguous DILI-concern
695,131536,fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,585.1909873619999,Ambiguous DILI-concern
696,6238,hydroxyprogesterone caproate,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,330.21949481999997,Ambiguous DILI-concern
697,42890,idarubicin,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.1685814439999,Ambiguous DILI-concern
698,5362440,indinavir,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,613.362804984,Ambiguous DILI-concern
699,3759,isocarboxazid,Cc1cc(C(=O)NNCc2ccccc2)no1,231.100776656,Ambiguous DILI-concern
700,219078,lacosamide,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,250.131742436,Ambiguous DILI-concern
701,5862,l-cysteine,N[C@@H](CS)C(=O)O,121.019749464,Ambiguous DILI-concern
702,656509,lincomycin,CCC[C@@H]1CC(C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,406.2137578079999,Ambiguous DILI-concern
703,3958,lorazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,320.01193292,Ambiguous DILI-concern
704,4033,mechlorethamine,CN(CCCl)CCCl,155.026854712,Ambiguous DILI-concern
705,4037,meclofenamic acid,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,295.01668395200005,Ambiguous DILI-concern
706,4101,methenamine hippurate ,C1N2CN3CN1CN(C2)C3,140.106196384,Ambiguous DILI-concern
